12109	10450,11043,12039,14100,3658,9369
14504	14510
13000	10605,10808,11203,12105,12109,14103,3658,4728,4812
4898	10513,10562,10736,11201,12104,1252,13000,13050,14077,14104,14504,14506,14508,14516,7722
14101	660
6831	10562,10715,12105,1252,14103,14305,14308,14513,7722
7847	10818,7722
14303	10823,14510
12039	10450,10800,10817,10823,11029,11043,11202,12032,12101,12105,12109,1252,13000,13102,14077,14100,14103,14107,14303,14502,14503,14504,14506,14510,14511,14512,1482,1721,2267,4728,6256,6442
14504	10450,10605,10823,11029,11200,11202,12100,12109,14077,14303,14506,14510,2267,660
10810	10535,11201,12032,13050,14307,14310,14513,1569
12101	14100
4812	10605,4728
6256	10810,11043,12105,13000,14104,14107,14513
5767	10513,4812,7847,9174
7638	10800,10808,11201,1252,13000,14073,14302,4728
8883	2822
11205	10535
10816	10605,4728
14308	10535,11043,11200,11205,14509,14510,14514,4812,5913
6256	10535,10816,11201,11203,12039,13000,14102,14104,14307,4728,6442,8764
14304	10605,10808,11044,11203,12109,14108,14308,14309,14310,4812,4898,7847
14103	10513,10823,14102,14104,14502,14510
14307	10562,10818,11029,11203,14106,14513
11044	14501,6831
14106	13000,14102,14512,6256
6256	14300,14513
4898	10535,10818,14309,4728
14513	10605,11043,1252,14308,14512,14514,14516,6256,660
12107	11200,14108,14508,9174
660	13101
10800	10513,12104,13000,14105,14512,2267
11200	10450,10513,10557,11029,11205,12101,13050,14103,14500,14501,14503,14504,14506,14510,14511,2267,3824,4898
4851	10818
6831	10736,10808,14103,14508,7847
14100	11202,14077,14303,3658,3824,6151
10816	10800,11043,13000,14104,6442
10513	12109,14506,3824
14509	11043,11203,11204,14307,14310,14513,4728,9369
14310	10736
12104	14106,4898
10800	10147,10535,10605,10808,11201,12103,13000,13102,14073,14104,14304,14508,14513,14516,4728,4898,7847
3824	14100
4898	10147,10562,10736,10800,10808,10818,11043,13000,14102,1569,4812,7722
10817	10450,10535,10823,11044,11048,11205,12032,12105,12109,14077,14105,14303,14309,14506,14510,2267,3824,660,7722,9369
5913	10147,10535,12032,5767
13000	14100
6256	10513,10808,11205,14102,14103,14513
10816	10147,10535,10562,10605,10715,10736,10810,10818,11043,11203,11204,12032,12105,12107,14100,14101,14104,14106,14108,14310,14500,14504,14509,1569,4728,4812,4898,6256
10800	10535,11200,13000,14515,14516,2822,4812,7847
660	10450,10513,10605,10823,11029,11202,12100,12105,1252,13101,14077,14100,14102,14105,14302,14305,14309,14501,14502,14511,14512,14513,14515,1721,2267,6256,8883
10147	4728
10816	6256
11200	14106,14302
14309	10147,13101
13101	11029,14309
14105	10823,11205,13102
1482	10817,4812
10147	10562,10800,10808,12032,12104,12105,13000,14502,14513,4728,4812,4851,4898,5913,7722
11201	12032,7722
9174	660
7722	10147,10513,10557,10562,10808,10818,14310,4728,4898,5913,6256
10535	14103
14510	10823,11029,14077,14100,14105,14303,14503,14512,3658,9369
10808	10562,14073,14102,14512
14103	11203,1252,14077
10147	10605,10715,11043,1569
10816	10736,10823,12107,14108,4898
2267	10802,11029,11044,3658
14511	10450,10513,11202,12039,12109,14077,14104,14303,14502,14503,14504,14510,2267,3658
4812	10147,10605,10808
10535	10808,11203,13050,14502
12103	10147,11043,4898
14305	4728
3658	10147,10513,10736,10800,10808,10810,10816,10818,10823,11029,11200,11202,12039,12101,12109,14077,14100,14103,14105,14303,14503,14508,14510,14513,1569,4728,4812,4898,6442,660,7722,9369
10147	10715,10736,10810,10816,10823,11043,11201,12032,12103,12107,13039,13050,13102,14100,14104,14108,14303,14308,14504,14506,14510,7638,8764
14103	13101
10736	10810,10818,14310,7847
7847	14073
14100	14108
10810	10605,10736,10800,11043,11201,11203,11204,12103,12104,12105,13000,14073,14305,14307,14310,14513,1569,4728,6256,7847,9369
14107	10816,10823
14305	14513
10808	10147,10557,10736,10818,12103,14101,14500,4898,7722
10557	10810,14077,14500
10605	14309,14510
10818	14307
14303	10450,11029,11203,14100,14105,14106,14501,14503,14506,14512,2267,2822,7638
11043	12103,14073
1721	11029,11203,12039,14077,14511,2267,660
11029	13050,14101,14108,14303,14307,9369
10818	10147,10808
1721	10450,10736,1252,6831
14502	11202,3658
10147	10823,14104,7638
14310	10147,10562,10605,10810,11202,11204,12103,14077,14102,14106,14305,14309,14513,1482,4728,7722,9174,9369
10513	10535,11203,13000,14501,14510,4728,6256
11201	10810,14310
14500	12101,14073,14501
10605	4812,4851
4851	11029,11203,12039,12107,1721,5913,6442
10810	10535,10736,11043,11201,12032,12103,12105,14101,14107,14307,14308,14310,14511,14514,1482,3658,7847
2822	11202,12109,660,9369
14309	13101,2822,7722
10535	10562,10818,12103,13050,14307,14308,14500,14508,1569,4898,7722
2822	660
6831	11044
11205	10605,10736,10810,10818,11043,12105,14307,4812,7847,9369
10823	11205,12100,14102,14105,14300,14308,14503,14504,14506,14514,660
7847	10605,10817,11044,11205,12101,12103,13050,13101,13102,1366,14108,14304,4728,4812,4851,4898,7722,8883
14310	13000
13101	14309
10808	10147,10562,10818,11201,4728,4898,7722
10808	10818,14102,14508,6256
10800	12103,13000,9369
10513	10817
10147	12039,4898
10800	10535,10808,11205,12039,12105,13000,14305,14513,14516
12103	10562,10605,11202,14309,14310,7722,9174,9369
10535	10800,11043,14513
11201	13050,4898
10557	11043
13000	10823,12103,14104
10808	14102,14307,14513,9369
10810	10605,10736,10808,10818,12109,14307,14310,14516,4812,7847
10808	10147,10535,10562,10605,10800,10818,11043,11201,12105,13000,14073,14302,14310,1721,4728,4898,5913,6442,7847
12103	14515
13050	10147,10450,10535,10736,10816,11043,11044,11200,11205,12039,12109,1252,13039,13101,14103,14104,14107,14302,14305,14502,14506,14508,14510,14511,14513,4851,7722,7847,9369
14073	14513
4851	10562,11029,11200,7722
10816	10535,10605,10715,10810,12032,14102,14106,14300,14302,14307,14513,4728,4898,8764
14502	3658
10147	10557,10562,10800,10808,10816,10818,11043,11201,12103,12104,13000,13050,13102,14073,14102,14106,14302,14513,1569,1721,4728,4898,5913,6256,6442,7722
4812	10605,14508,4728
6256	10513,11043,11205,12101,12105,13000,14102,1569,4728,7722
11205	10450,10557,10823,11029,12101,13050,14103,14500,14501,14503,14504,14506,14510,14511,2267,3658,3824,4898,9369
13050	11043,14105,14303,14504,9369
10800	10715,10808,12105,1252,14102,14104,14307,1569,4728,4898,6256
11204	5913
11204	14302,1482
8764	10800
14309	14105,14106,14302,6442
14310	10736,14309
14103	10823,14502,14510,4728
4812	12105,12109
11029	13050,14105,14107,14515
1721	10147
14102	10715,14308,14501
10800	10535,10605,10715,10808,10818,11203,12105,12109,13000,13050,14073,14307,14502,5913
14513	10147,10800,10808,10818,11029,11043,11205,12039,12103,13101,13102,14073,14104,14310,14501,14502,14509,14515,14516,1569,4812,660,7847
1721	10450,11043,12039,12103,1252,13000,14104,14107,14305,14309,14504,14512,14513,4728,5767,6256,6442
4851	5913
14077	14105,2267,3658,9369
5913	11043,12109,13102,3824
11044	11048,14101
10513	10450,10535,11202,12039,14307,14501,2267,9369
14300	10800,11200,11204,13000,14108,14503,14509,14514,1721,2822,5913
14309	11043,11203,12039,13101,1366,14108,14501,14513,1482,4728,4851,7722
9369	11048,14100
10562	10605,10800,12039,12109,14077,14302,14303,14307,14310,14510,3658,9369
14508	10147,4898
10808	10557,10818,4898
10513	10450,11203,14307,2267,9369
10562	10808,14307
4851	14106,14302,4728,7722
10818	2267,3658
11043	14107,14307,14310,7638
1252	10450,10562,12039,12103,13050,14106,14302,14307,14310,14500,14513,4728
10818	10810,11043,11203,14302
14513	10605,11204,12105,13000,14103,14307,14510,14516,4728
11200	10450,10513,11029,11044,11048,11202,11203,12100,14077,14100,14105,14300,14303,14502,14503,14511,14512,2267,2822,3658,6151,8883,9174,9369
14105	14501,2822,7722,9369
1721	10715,11029,11203,12104,12105,12109,14512,14515,4851,6256
14304	14307,14502,7722,7847
12103	10147,10562,10605,10736,10800,10810,10823,11043,11201,11202,11203,12039,14102,14106,14300,14302,14305,14309,14310,14502,14508,14513,14515,4812,6256,7722,8764,9174,9369
13050	11200
4812	11203,9369
5913	10605,11043,11201,12107,12109,13000,13039,4851,6256
14508	11029
14303	10450,11029,11203,14100,14105,14501,14503,14506,14512,2267,2822,7638
14106	10513,12101,14102,14105,2822,4728,6256,9174
2267	10450,10513,12039,12100,14105,14309,14506,14512,4728,6256,9174,9369
13000	1252
1252	14305,6256
14108	11204,13101,14100,14106,14107,14509
10535	10817
12109	10715
11201	12103,13050,14508,4898
14500	11044,14105,14501,14502,14504,7638
3824	11043,12039,12109,13101,14510
14300	12103,1252,14307
14500	10535,10736,10818,11043,11044,11202,12109,14077,14104,14307,14503,14513,14514,14515,14516,3824
10715	10823,14073,14102,14307,14516,6256
4812	10562,10605,11043,11201,13039,14102,14307
13039	10535
14073	10800,11043,13050,14304
660	10605,11203,12032,12100,12103,12105,14107,14309,4812,5767
14509	11200,14308
11201	10800,14513
660	10513,10605,10736,12105,2267
10802	10513,14512
14305	7722
9369	12109,13050,14105,14106,2822
14504	10450,10513,10823,11029,12109,14103,14512,3658
13000	10562,10736,11043,11204,12105,14103,14106,14302,14305,14307,14501,14510,14513,4728,4898,6256,6442,7722,9369
14103	10450,10513,10823,11029,11202,11205,12100,12105,12109,13000,14077,14107,14108,14300,14303,14307,14502,14510,1482,2822,3824,8764,9369
10557	10800,10808,11043,11044,11200,11205,12101,13050,13101,14100,14107,14302,14304,14309,14500,14506,4728,4851,7722,8764,9369
14309	10605
10823	14100,14303,14308,14309,14503,14504,14506
10513	10147,10562,10810,10818,11044,12039,13000,14501,1569,2267,6256
11029	14303,3658
10823	10818,14100,14102,14309,14510,14512,2267,7722,9369
14307	10562
10513	11029,3824
2267	10823,11202
11044	14512,9369
10800	11203,7722
1482	14077
10810	10147,10816,11043,11203,14106,14506,4728,6831,9369
12101	10450,14103,14506
10823	5913
13000	6256
14302	5913
14510	14504,14511,3658
14309	14308
14503	10147,10736,11203,12103,12105
1252	10800,10818,11043,11203,12032,13101,14102
4728	10715,10810,10818,14104,14307,14513,6256,6442
4898	10147,10736,10808,11043,12103,13050,14508,1569,4728,5913
6442	12101,14508,4812
1482	10817,14102
10715	10816,14513
14510	2822
10800	10605
14508	12103,5767
14103	11203,11205,12039,12100,12101,12107,13050,14108,14503,14504,14506,14510,14512,4851,5913,6442,7722,9369
11201	13050
10816	10800,10808,11043,11202,11205,12039,14102,14307,1569,4728,4898
10513	11202,14506,2267,9174
9369	10513,14503
14513	10147,10736,10818,12107,1252,13039,14073,14102,14508,1569,4898,6256,7847
4898	10147,11043
6256	12039,12105,14309,14502,4728
10513	12101,14102,6256
10800	12039,12103,13000,13050,14073
12100	12103,14300,3658
7638	14513
4898	10535
14502	1366
10816	10605,10810,12032
11043	7638
11205	10535,10557,10562,10605,10802,10808,10823,11029,11043,11044,11048,11202,11203,12100,12101,12105,12109,1252,13050,13101,1366,14073,14100,14103,14104,14106,14107,14108,14302,14303,14307,14310,14500,14501,14502,14506,14510,14512,14513,2822,3658,4728,4812,660,7847
14077	10450,11029,11202,12109,1482,3658
10715	10816,12109,14305,14307,2822
10147	10800,11043,4898,6442
12104	10605,10800,11043,13000,14307,14309,14513,4728,4812,6256
12039	11203
5767	10147,10800,14073,1569,5913
10808	10147,10818,11043,11203,13000,14102,14508,14513,14516,4898,6256,7847
10147	12032,14512,1721
1721	10147,10810
4812	10147
4812	9369
10736	6831
11044	11043,13050,4812,7847
10810	10605,11043,11044,12039,12103,13039,14102,14307,14310,14512,3824,4728,4812,6256,7722
9174	14102
14104	10816
10147	10800,10823,12039,12103,12105,14305,14500,14508,1569,4898,5913,6442,7847
7847	10562,10808,11205,14102,4898
7638	10810,10823,11043,11201,12103,13050,14303,14506,8764
10808	4898
10800	3658
10808	10818
10816	10800,11205,14102,4898
14511	11029,11203,12100,14077,14105,14303,14308,2267,2822,3658,3824,9369
11043	11201
10535	12109
13000	14104,6256
11200	10450,10557,10823,11029,11205,12101,14103,14500,14501,14503,14504,14506,14510,14511,2267,3658,3824,4898
14509	14513
10535	12100,13101
14305	10800,10808,11201,11203,14303
10810	10605,10808,10818,11201,12039,13000,13039,13050,14307,14310,14513,1482,1569,4728,7722,7847
10513	11201
4728	11043,12039,1252
12107	10535,10800,10816,10818,10823,11043,11204,11205,12039,12101,12103,1252,13050,13101,14100,14103,14104,14105,14302,14307,14309,14503,14504,14506,14508,14510,14512,14513,14514,3824,4812,4898,5913
14307	10562,4728
6256	10823,6442
14106	14100
14101	10736,11204,14305,14516,6256
5913	10535
7638	12103
14107	13000
7638	10605,11043
10810	10513,10605,10715,10736,10800,10818,11043,11201,12105,12109,13050,14077,14103,14104,14310,14506,14516,1569,3824,4812,7847
10816	14307,1721,4728
11204	5767
14310	14077
10513	10816,10823,11029,12104,12105,14103,14104,14502,14503,14504,14506,14510,1721,2267,9369
10562	11029,11200,12105,13050,14103,14305,4851,7722
5767	13102,5913
10818	14500
10823	12103
10535	10800,3658,3824
12101	11201,12109,7847
660	10823,12105
4812	10605,14513
13000	11203,12105,14104,7722
12039	1252,13000,14077,14103,14502,14510,14513,6256
8883	4851
660	10513,10605,10715,10736,10810,10818,10823,11043,11205,12100,12101,12104,13039,14101,14106,14107,14300,14303,14307,14309,14502,14503,14504,14509,14510,14513,14514,14516,3658,3824,5767,7722,9174
1721	11029
5767	14107
9369	10562,10605,11204,12039,14305,14309
2822	10557,12103,13050,14077,14105,14309,14503,9369
12109	10808,11204,5913
10816	10147,10562,10736,10808,11043,12103,4898
4812	10562,10605,10800,10810,11043,11203,13039,14102,14103,14107,14307,14513,4728,9369
10823	11202,14303,14510,2267,9369
4898	10605,11200,13050,14506,14510,7638,9369
14105	10823,11029,12100,12101,14303,14503,14504,14510,9369
1721	11029,11202,11203,12039,12105,12107
10535	10147,10605,11200,12103,14307,4728,4812,7722
10147	10818,14073,1569,660
6831	10736,10808,11043,13050,4728
10800	4728,7722
11044	10800,11203,14101,14502,14510,1721,4812
7722	10562,11202,14309,14310,9174,9369
14510	14103
1721	11203,4851
11201	10808
4728	12039,13000,14513,14514,2822,6256
6831	10605,10736,5767
9369	14506,3658
12101	10513,14100,14103
5913	10736,5767
14307	10535,10562,10817,11043,12109,13000,14104,14106,14513,4728,6256
1721	14077,14303,14511,14515
12105	10800,12039,4728,6442
10808	10562,11043,12104,1252,14106,14503,14508,4898
14100	12101,14103,14310,14510
10513	2267
13050	10557
4898	10513,10535,13000,14103,9369
13000	10800,11203,12104,14104,14305,14307,14512,14513,1721,4728,6256,6442
6151	10808,14503,4728,9369
4898	10816,11201,12103
7638	7722
10513	10147,10450,10535,10557,10562,10605,10715,10736,10800,10802,10808,10810,10816,10817,10818,10823,11029,11043,11044,11048,11200,11201,11202,11203,11204,11205,12032,12039,12100,12101,12103,12104,12105,12107,12109,1252,13000,13039,13050,13101,13102,1366,14073,14077,14100,14101,14102,14103,14104,14105,14106,14107,14108,14300,14302,14303,14304,14305,14307,14308,14309,14310,14500,14501,14502,14503,14504,14506,14508,14509,14510,14511,14512,14513,1482,1569,1721,2267,2822,3658,3824,4812,4851,4898,5767,5913,6151,6256,6442,660,6831,7638,7722,7847,8764,8883,9174,9369
6256	10513,10562,10605,10800,10808,10818,11043,11201,11203,11204,11205,12039,12105,1252,13039,13050,13101,14102,14104,14107,14305,14307,14309,14310,14502,14506,14510,14513,1482,1569,4728,7722,7847
1569	10147
10557	13050
14101	10535,10736,10808,11201,11203,13039,13050,14106,14305,14307,14513,1569,4898,6831,7722,7847
14307	10715,10800,10808,11043,12101,12103,13102,14102,7638
14501	11200,12107,13050,14508,660
11204	14106,14310
14300	3824
10808	10147,10605,10736,10818,14516,4898
10535	11201,4898
9369	10562,12039
10513	10450,10817,10823,12104,12107,1252,14100,14102,14106,14501,14512,2267,4728,6256,9174
10810	10800,10808,10816,10818,11203,11204,14073,14302,14307,4728,5913
5767	10800
2822	8883
4898	10147,10800,10808,10810,11043,11201,14102,14106,14310,14508,1569,4728,7847
4851	10715,11029,11202,11203,12103,12107,14103,14104,14305,14502,1721
10808	10147,10557,10736,10816,10818,11043,12103,14300,14307,14500,4812,4898
4812	10605,10810,14308
14103	14510
4812	10605,11029,11205,12039,12103,13050,14073,14303,14503,14516,1721,4851,5913,6256
3658	10513,14077,14100,14310,14502,9369
14106	10513,14105,14107
10818	10810
14502	10808
13000	10800,4728
14502	12100,9369
4812	10513,10736,10823,12104,13101,14077,14102,14103,14104,14302,14309,14310,14510,1721,7722,9369
11205	7847
14310	10513,10810
3824	13050,4898,7722
14103	11029,12103,12105,14511
11202	14511
14103	10605,11043,11203,14510
14107	14108
14106	12100,14302,8764
10605	11202
8883	11200,12100,14509,2822,8764
4812	11043
14300	12100,14077,14303,14308,14309,14512,2267
12103	14504
14304	10557,11204,13050,14107,14308,14509,6831,7722
10800	10736,10808,10818,11043,11203,11205,13000,13039,14102,14104,14307,14309,14513,1721,4728,6256,6442,660,7847
12100	13050,8764,9369
10808	10535,10605,10800,11043,13000,13102,14103,14104,14501,4728,6151
10800	10147,10605,10810,11205,12103,12105,13000,14102,14300,14307,4728,4898,6256,7722
4728	12039,1252,14513,1569,9369
12109	12105
14100	10450,11202,14510,3658,9369
12105	14103
4812	10605,12039,13039,14102,14513,4728
10808	10147,10736,10816,10818,11043,12103,12104,4898,7722
10715	14102,5913
14503	11029,14303,1482,1721
14105	11048,11202,14077,9369
7638	10605,6442
10513	10823,12039,6256
4812	10562,10818,14105,14307,14308,14500,14512
10736	10810,11043,11203,13000,14102,14302,14307,14310,1569,4728,4898,6442
11200	10450,10557,10562,10823,11029,11205,12101,13050,14103,14500,14501,14503,14504,14506,14510,14511,2267,3658,3824,4898
11044	10557,10823,13101,14101,14106,14302,14303,14506,14512
10562	12105,7722
10513	11029,12100,14077,14103,14303,14504,14506,14510,3824
14102	10147,10715,10810,11201,13000,14307,14513,6442
12103	14508
10147	4898
10823	10450,14510,2822
8883	10823
10513	10450,10823,12109,14103,14503,14504,14510,9369
1569	10800,11201,4898
10605	4812,6256
14515	10535,11200,12105,13102,1366,4812,4851,7722
13101	10535,11204,12039,12103,13039,13050,14510
13101	12100,14309,8764
14513	14516,4812
14504	11202,14303,14503,14513,2267
11029	12032
11203	12105
10605	10535,11043,11203,14103,14104,14302,14305,14310,14513
12101	10810,11202,12109,14100,14303
1482	10808,11205,12100,13000,1721
10535	6831
10823	10450,11202,12039,14077,14100,14105,14303,2267,3658,5767,6151
12104	10808
12039	1252
14304	11205,7847
7638	11043,14506
14502	13000,9369
7722	10147,10450,10535,10802,10808,10810,10817,10818,11029,11203,11204,12100,12105,1252,13000,14077,14102,14103,14104,14106,14107,14308,14309,14510,14513,1482,1569,4728,4851,4898,5767,5913,6831,7847,8764,9369
1569	10562,10808,14102,14307,4728,6256,6442
1721	4812
10816	11205
14513	10810,11205,14305,14512,1569
10816	10147,10535,10562,10736,11043,12101,12103,14073,14103,14500,14503,4728,4898,7722
10808	10535,11043,13039,13050,14101,14307,14513,7847
11029	11044,3658
10810	11201
13000	11203,14513,6256
4851	11200
14307	13000,4728
10800	10818,14513
7638	10147,11201,13050,14303,14308,14506
14105	14100,14303
14307	12100,14308,14513,14516
7847	10605,10808,11205,13050,14103,14511,3824,4851,4898,6151,6442,9369
11029	10562,11043,11202,12105,12109,14103,14504,14510,14513,6256,7722
14102	10715,10800,10808,10818,11043,11201,11205,12032,12103,13000,13102,14101,14501,14508,14513,1569,4728,4812,4851,4898,6256
7638	11043,11201,13039,13102
14511	10450,10535,10557,10562,10810,10823,11029,11043,11200,11201,11202,11205,12101,12107,12109,13050,14077,14100,14302,14303,14307,14501,14503,14504,14506,14508,14510,14515,1569,4812,4898,660,8764
6442	4851
10808	13000
14105	14100
10715	10816,11205,13050
4812	1482
10818	14513,4728
11043	10535,10736,13039,13050,4898
10513	10605,11043,13039,14300,4728,4812,9174
6151	10800,10808,11048,11203,12107,1252,13000,1366,1569,2822,9369
12039	6256
4898	10147
10147	10823
14100	10823,4898
14103	10147,10513,10535,10800,10808,10818,10823,11029,11043,11044,12032,12039,12105,12109,1252,13039,13101,14077,14100,14102,14105,14106,14107,14300,14303,14304,14309,14310,14502,14510,14512,14514,3824,4728,4851,660,7722,7847,8764,9369
10147	4898,7638
10808	10147,10557,10736,4898
12103	10823
660	10513,9174
4728	14513,6256
10147	10808,13050
1721	10147,10562,10736,10800,10808,10810,10818,11043,11201,11203,11204,11205,12032,12039,1252,13000,13039,13050,13101,14073,14101,14102,14103,14104,14300,14302,14305,14307,14309,14310,14502,14513,1482,1569,2822,4728,4851,4898,5913,6256,6442,7722,9369
11029	10450,10823,11202,11203,12109,14077,14303,14510,14511,1482,1721
9369	11043,14103,14502,2267
11200	14105
10818	10147,10562,10736,10808,4898
10562	10810,14307,14310
1366	14513,14516,4728
1569	14101,7847
12107	10450,10823,11029,11203,12039,12100,14511,14512,1721,2267,4851,5913,6256,6442,8764
11204	12109
10535	10513,11043,11203,13050,14103,14307,14504
14308	4728,6256,9369
13101	11043,11044,12107,13050
14508	14513
13101	14106
4728	10147,10605,10736,10800,10808,10816,10818,11043,11201,12103,13000,13039,1366,14073,14102,14307,14508,14513,14516,1569,4812,4851,4898,5913,6256,7847
10513	14506,2267
10817	10450,10810,11203,14077,14102,14107,14502,14510,6256
660	14309
4728	10823
14104	10605,10810,12032,12105,14077,14303,14506,660
1721	10147,10562,10808,10818,11201,11203,12104,1252,13000,13102,14102,14106,14307,14309,2822,4728,4812,4851,5913,6442,7722
13050	10147,10800,10817,10818,11043,14073,14101,3824,4898,7722
14303	14503,14506,6256
10823	11029,11202,14100,14105,14303,14510,2267,3658,9369
14105	14308
4728	10450,10562,14302,14307,14513
10816	10535
11200	10823,14509,660
13050	7722
14103	10557,11029,11043,11204,12039,12109,13050,14309,14506,3658,4898,9369
14516	14513,4812,5913
12105	10147,10513,10535,10605,10736,10800,10810,10823,11043,11200,11202,11203,11205,12032,12103,12104,12107,13050,13102,14077,14100,14103,14104,14105,14106,14300,14302,14305,14307,14308,14310,14504,14506,14508,14509,14511,14512,14513,1569,1721,2267,3658,3824,4728,4812,4898,660,6831,7847,8764,9369
4728	10800,10823,11201,13000,14102,14310,14502,2822,4851,7722,9369
