13000	100
52	200
12100	100
11200	200
14100	200
10800	100
12002	200
12101	200
645	200
660	100
688	100
14101	100
10571	200
11201	200
13100	112
1252	100
10802	328
1482	100
1569	200
13101	100
1721	100
14102	100
12102	200
2087	200
12103	100
2267	200
10513	200
14103	200
10514	200
12104	100
2822	100
2987	100
10804	200
3255	200
3388	100
12105	100
10593	200
11202	200
4148	100
4154	100
14104	100
11203	200
10736	100
14105	200
11204	100
4660	200
14106	100
12106	100
4728	100
4812	100
4851	100
4898	200
14107	100
10808	100
5767	100
5913	100
10535	200
11029	200
6249	100
6256	100
10810	100
6442	100
14073	100
10813	100
6611	100
10816	100
14108	100
12107	200
7229	100
10817	200
10818	100
11205	200
7638	100
7722	100
7847	100
11044	200
12108	200
10557	200
11048	200
10562	200
8883	100
12109	200
13102	100
9141	100
10630	200
10823	200
10777	100
12032	200
10147	100
10450	200
13000	100
12100	100
11200	200
14100	200
10800	100
12002	200
12101	200
660	100
14101	100
10571	200
11201	200
13100	112
14300	100
1252	100
10802	328
1482	100
1569	200
13101	100
1721	100
14102	100
12103	100
10715	100
2267	200
14103	200
14310	100
12104	100
2822	100
10804	200
3255	200
14302	100
14303	200
14304	100
12105	100
11202	200
14305	100
4148	100
4154	100
14104	100
11203	200
10736	100
14105	200
11204	100
4660	200
14106	100
4728	100
4812	100
4851	100
4898	200
14107	100
10808	100
14077	200
14307	100
5767	100
5913	100
10535	200
11029	200
6249	100
6256	100
10810	100
6442	100
10813	100
6611	100
14308	100
10816	100
14108	100
12107	200
7229	100
10818	100
11205	200
7638	100
7722	100
7847	100
11044	200
10557	200
11048	200
8764	100
10562	200
8883	100
12109	200
13102	100
14309	100
9141	100
10630	200
10823	200
10777	100
12032	200
10147	100
10450	200
13000	100
12100	100
14517	100
14513	100
14100	200
10800	100
12101	200
660	100
14101	100
11201	200
14300	100
1252	100
10802	328
1482	100
1569	200
14500	200
13101	100
1721	100
14102	100
10715	100
2267	200
14501	200
14502	100
14103	200
14310	100
12104	100
2822	100
14303	200
14304	100
12105	100
3824	200
14305	100
14104	100
14503	200
11203	200
14515	100
10736	100
14504	200
13050	200
14105	200
14514	100
11204	100
14106	100
4728	100
14516	100
4812	100
4851	100
4898	200
14107	100
10808	100
14077	200
14307	100
5767	100
14506	200
10535	200
10605	100
11029	200
6256	100
10810	100
12039	100
6442	100
14073	100
14308	100
14508	100
10816	100
14108	100
12107	200
10818	100
11205	200
7638	100
7847	100
11043	100
11044	200
13039	100
14509	100
14510	200
10557	200
11048	200
8764	100
8883	100
13102	100
14309	100
14511	200
12032	200
10147	100
10450	200
14512	100
14002	200
14203	100
10800	100
12101	200
660	100
14101	100
14700	100
14701	200
14702	100
14300	100
1252	100
10802	328
1482	100
14500	200
13101	100
1721	100
14009	200
14010	200
10715	100
14501	200
14502	100
10513	200
14103	200
14703	200
14310	100
12104	100
14704	100
14302	100
14303	200
14304	100
3658	200
12105	100
14305	100
14503	200
11203	200
14504	200
14705	100
13050	200
11204	100
14106	100
14706	200
4812	100
4851	100
14707	200
14107	100
14708	200
14077	200
14307	100
14709	100
5767	100
14506	200
10535	200
10605	100
11029	200
6256	100
12039	100
14073	100
14713	100
14308	100
14508	100
10816	100
14108	100
12107	200
10818	100
11205	200
14268	200
7638	100
10791	100
7847	100
11043	100
11044	200
13039	100
14509	100
14510	200
10557	200
14710	200
8883	100
13102	100
14711	100
14309	100
9369	200
14279	100
14511	200
14712	200
12032	200
10147	100
10450	200
14512	100
14000	200
10569	200
14002	200
14203	100
660	100
14101	100
14700	100
14701	200
14702	100
14911	200
14300	100
1252	100
10802	328
1482	100
14500	200
13101	100
14009	200
14010	200
14900	200
14501	200
14502	100
14901	200
14902	100
14213	100
10513	200
14703	200
12104	100
14903	200
14704	100
14302	100
14303	200
14304	100
3658	200
14904	200
14226	200
14305	100
14503	200
14905	200
14504	200
14705	100
13050	200
11204	100
14706	200
4812	100
4851	100
14707	200
14107	100
14708	200
14242	200
10808	100
14077	200
14307	100
14709	100
5767	100
14506	200
10535	200
10605	100
14906	200
11029	200
12039	100
14073	100
14713	100
14508	100
14907	200
14908	200
14108	100
14268	200
10791	100
14447	200
11044	200
14909	200
13039	100
14509	100
14510	200
14710	200
14910	200
8883	100
14056	200
9369	200
14279	100
14511	200
14712	200
12032	200
14512	100
14000	200
10569	200
14002	200
14203	100
660	100
14101	100
14912	100
14700	100
14701	200
14702	100
14300	100
1252	100
14500	200
13101	100
14009	200
14010	200
14900	200
14501	200
14502	100
14901	200
14902	100
14213	100
10513	200
14103	200
14703	200
12104	100
14903	200
14916	200
14704	100
14302	100
14303	200
14304	100
3658	200
14904	200
14226	200
14305	100
14503	200
14905	200
14913	200
14705	100
13050	200
11204	100
14706	200
4812	100
14707	200
14107	100
14708	200
14242	200
10808	100
14914	100
14077	200
14307	100
14709	100
5767	100
14506	200
10535	200
10605	100
14906	200
11029	200
12039	100
14073	100
14713	100
14508	100
14907	200
14908	200
14268	200
7638	100
10791	100
14447	200
11043	100
11044	200
14909	200
13039	100
14509	100
14710	200
14910	200
14056	200
9369	200
14456	200
14279	100
14511	200
14712	200
12032	200
14915	200
14512	100
14000	200
10569	200
14002	200
14203	100
14101	100
14912	100
14700	100
14701	200
14702	100
10574	200
14300	100
1252	100
14500	200
13101	100
14009	200
14010	200
14900	200
14501	200
14502	100
14901	200
14902	100
14213	100
14103	200
14703	200
12104	100
14903	200
14916	200
14704	100
14302	100
14303	200
14304	100
14423	100
14904	200
14628	200
14226	200
14230	100
14305	100
14503	200
14905	200
14913	200
14705	100
13050	200
11204	100
14706	200
4812	100
14107	100
14708	200
14242	200
10808	100
14920	100
14914	100
14077	200
14307	100
14709	100
5767	100
14506	200
10535	200
10605	100
14906	200
11029	200
14921	200
12039	100
14073	100
14713	100
14508	100
14907	200
14908	200
12107	200
14268	200
7638	100
10791	100
14447	200
11043	100
14922	100
11044	200
14909	200
13039	100
14509	100
14275	100
14910	200
12109	200
14056	200
9369	200
14456	200
14511	200
14712	200
12032	200
14915	200
10700	100
14002	200
14203	100
660	100
14101	100
14912	100
15501	200
14700	100
14701	200
14702	100
13056	100
14300	100
1252	100
14500	200
13101	100
14009	200
14010	200
15502	100
14900	200
14501	200
14617	100
14502	100
14902	100
14213	100
14103	200
14703	200
14916	200
14704	100
14302	100
14467	100
14303	200
14304	100
14423	100
15503	100
14628	200
14226	200
14230	100
14503	200
14913	200
14705	100
13050	200
11204	100
14706	200
4812	100
14107	100
15505	200
14708	200
14242	200
10808	100
14920	100
14914	100
14709	100
10605	100
15039	200
11029	200
14921	200
12039	100
14073	100
14440	100
14713	100
14508	100
14907	200
14908	200
12107	200
14268	200
7638	100
10791	100
14447	200
15054	100
11043	100
14922	100
11044	200
14909	200
15504	100
13039	100
14509	100
14659	100
14275	100
14910	200
12109	200
14056	200
9369	200
14456	200
14511	200
12032	200
14915	200
14282	100
14512	100
10700	100
14002	200
14203	100
660	100
14101	100
14912	100
15501	200
14700	100
14701	200
14702	100
13056	100
15700	100
14300	100
1252	100
15701	200
14806	200
14009	200
14010	200
15502	100
14900	200
14617	100
14502	100
14902	100
14213	100
14103	200
14703	200
14704	100
14302	100
14467	100
14303	200
14304	100
14423	100
14904	200
15503	100
14628	200
14226	200
14230	100
14503	200
14705	100
13050	200
14105	200
11204	100
14706	200
4812	100
14240	200
14107	100
14708	200
14242	200
10808	100
15702	100
14920	100
15703	100
14914	100
14709	100
15704	100
14031	200
15037	200
10605	100
15039	200
11029	200
14921	200
14073	100
14440	100
14508	100
14907	200
14908	200
12107	200
14268	200
10791	100
14447	200
15054	100
15705	100
14922	100
11044	200
14909	200
15504	100
13039	100
14509	100
14659	100
14275	100
14910	200
12109	200
14056	200
9369	200
14511	200
14915	200
14282	100
10700	100
14400	100
14203	100
660	100
14101	100
14912	100
15501	200
14700	100
14702	100
13056	100
14803	200
15700	100
14300	100
1252	100
49103	100
15701	200
14500	200
14806	200
14009	200
14010	200
15502	100
14809	200
12103	100
14900	200
14617	100
14502	100
14902	100
14213	100
14103	200
14703	200
14704	100
14467	100
14303	200
14304	100
14423	100
14904	200
15503	100
14628	200
14226	200
14230	100
14503	200
14705	100
13050	200
14105	200
11204	100
4812	100
14240	200
14107	100
14708	200
14242	200
10808	100
15702	100
14920	100
15703	100
14914	100
14709	100
15704	100
14031	200
15037	200
15039	200
14921	200
14073	100
14440	100
14907	200
14908	200
12107	200
14268	200
10791	100
15054	100
15705	100
14922	100
11044	200
14909	200
15504	100
13039	100
14509	100
49100	200
14659	100
14275	100
15116	200
14910	200
12109	200
14056	200
9369	200
14511	200
49101	100
14282	100
49104	100
14400	100
14203	100
49307	200
14912	100
15501	200
14700	100
15011	100
14702	100
13056	100
14803	200
15700	100
15701	200
1366	100
15407	100
14500	200
14806	200
14009	200
15502	100
49301	200
14809	200
14900	200
14501	200
14617	100
14502	100
14213	100
14103	200
14812	100
14703	200
14704	100
49304	200
49309	100
49300	100
14304	100
14904	200
15503	100
14628	200
14226	200
14826	200
14230	100
14503	200
11203	200
14705	100
14105	200
49306	200
15424	200
14240	200
14107	100
14708	200
49302	200
15702	100
14920	100
15703	100
14247	100
14914	100
14307	100
14709	100
15704	100
14031	200
14506	200
15037	200
49305	100
14073	100
14440	100
49303	100
14508	100
14907	200
49308	100
14908	200
14108	100
10818	100
14268	200
15054	100
11043	100
15705	100
13039	100
14509	100
14659	100
14275	100
15116	200
14910	200
12109	200
9369	200
14511	200
14712	200
49101	100
49104	100
49500	200
14400	100
49501	200
14203	100
49307	200
14912	100
15011	100
14702	100
13056	100
14803	200
15701	200
1366	100
15407	100
14500	200
14806	200
14009	200
14010	200
15502	100
49301	200
14809	200
14900	200
15020	200
14213	100
14103	200
14812	100
14704	100
49304	200
49309	100
49300	100
49504	200
49502	200
14304	100
14904	200
15503	100
14628	200
29367	200
14226	200
14826	200
14230	100
14503	200
11203	200
14705	100
14105	200
49306	200
15424	200
4812	100
14240	200
14107	100
14708	200
49302	200
10808	100
14920	100
15703	100
15429	200
14914	100
14307	100
14709	100
15704	100
14506	200
15037	200
14440	100
49303	100
14508	100
14907	200
49308	100
14108	100
10818	100
14268	200
15054	100
15705	100
11044	200
29141	200
13039	100
94659	200
14275	100
14710	200
15116	200
14661	200
15633	200
49503	200
9369	200
14712	200
49101	100
14871	100
49500	200
14400	100
29108	200
49501	200
14203	100
49307	200
14101	100
14912	100
15011	100
29523	200
15700	100
14300	100
15701	200
1366	100
14500	200
49701	100
14806	200
14009	200
49703	200
15502	100
49301	200
14809	200
14900	200
15020	200
14213	100
14103	200
14812	100
15021	100
49706	200
49304	200
49309	100
49300	100
49502	200
14304	100
14904	200
15503	100
14628	200
29367	200
14826	200
49704	200
14230	100
14503	200
14105	200
29306	200
49306	200
15424	200
14240	200
15425	100
49302	200
10808	100
14920	100
15703	100
15429	200
49702	100
14914	100
14709	100
15704	100
14506	200
15039	200
14921	200
14440	100
49303	100
14508	100
14907	200
49308	100
29142	100
15054	100
15705	100
14852	200
11044	200
29141	200
13039	100
49700	200
49705	200
14661	200
12109	200
15633	200
49503	200
9369	200
15071	100
14712	200
49101	100
14871	100
49500	200
14400	100
29108	200
49501	200
14203	100
49901	100
49307	200
14101	100
14912	100
15011	100
29523	200
15406	200
15701	200
1366	100
14500	200
49905	200
49701	100
14009	200
49703	200
15502	100
49301	200
14809	200
29345	200
15020	200
14103	200
14812	100
15021	100
49902	100
49706	200
49309	100
49300	100
49900	200
49502	200
14904	200
15503	100
14628	200
29367	200
14826	200
49704	200
14230	100
14503	200
14105	200
29306	200
49306	200
15424	200
14240	200
15425	100
10808	100
14920	100
15703	100
15429	200
49702	100
14914	100
14709	100
15704	100
29305	100
14506	200
15037	200
15039	200
14440	100
49904	100
14508	100
14907	200
49308	100
29142	100
15705	100
11044	200
29141	200
13039	100
14858	100
49700	200
49705	200
14661	200
14910	200
12109	200
15633	200
9369	200
15071	100
49903	200
14712	200
49101	100
14871	100
14400	100
29108	200
29148	200
40106	100
49901	100
14101	100
14912	100
15011	100
13056	100
29523	200
15406	200
15701	200
1366	100
39310	100
40102	100
15015	100
49905	200
49701	100
40105	100
14009	200
49703	200
15502	100
40104	100
29345	200
40101	100
15020	200
14103	200
14812	100
15021	100
49902	100
29537	200
49706	200
49309	100
49300	100
49900	200
49502	200
14628	200
14226	200
49704	200
14230	100
14503	200
14105	200
29306	200
49306	200
15424	200
14240	200
15425	100
10808	100
15703	100
15429	200
49702	100
14709	100
15704	100
29305	100
14506	200
15039	200
14440	100
49904	100
14907	200
49308	100
14651	100
40103	100
29142	100
14852	200
14922	100
29141	200
13039	100
14858	100
49700	200
49705	200
14661	200
29732	100
12109	200
15633	200
49503	200
9369	200
15071	100
49903	200
14712	200
49101	100
14871	100
14400	100
40304	200
29108	200
29148	200
49901	100
14101	100
14912	100
15501	200
15011	100
29523	200
15406	200
15701	200
1366	100
39310	100
15015	100
49905	200
29512	200
40105	100
14009	200
40302	200
49703	200
15502	100
40305	200
40104	100
29345	200
40101	100
15020	200
40303	200
14103	200
14812	100
15021	100
49902	100
29537	200
49706	200
49309	100
49300	100
49900	200
29566	200
14226	200
49704	200
14230	100
14503	200
49306	200
15424	200
94240	328
15425	100
10808	100
15703	100
15429	200
49702	100
14914	100
14709	100
15704	100
29305	100
14031	200
15039	200
14440	100
49904	100
40300	200
49308	100
14651	100
40103	100
14908	200
40301	100
14852	200
29141	200
13039	100
14858	100
49700	200
94659	200
49705	200
14661	200
29732	100
12109	200
29740	200
29369	200
15633	200
14712	200
14871	100
6151	100
6754	100
6831	100
8764	100
9174	100
6151	100
